2;arms_factory;3214.00;9.68;1162.00;0.27;0
2;arms_factory;3215.00;9.65;1162.00;2.93;0
2;arms_factory;3209.00;9.70;1164.00;5.60;0
2;arms_factory;3210.00;9.68;1170.00;1.99;0
2;arms_factory;3207.00;9.70;1168.00;5.00;0
2;arms_factory;3212.00;9.70;1163.00;6.21;0
2;industrial_complex;3212.00;9.70;1163.00;4.05;0
2;industrial_complex;3212.00;9.63;1168.00;0.43;0
2;industrial_complex;3212.00;9.50;1158.00;3.45;0
2;industrial_complex;3210.00;9.65;1159.00;6.11;0
2;industrial_complex;3209.00;9.70;1163.00;2.49;0
2;industrial_complex;3209.00;9.70;1163.00;5.51;0
2;air_base;3208.00;9.70;1169.00;0.43;0
2;bunker;3209.00;9.63;1173.00;4.56;0
2;bunker;3208.00;9.70;1166.00;0.94;0
2;bunker;3211.00;9.68;1168.00;2.50;0
2;bunker;3211.00;9.53;1157.00;5.16;0
2;bunker;3217.00;9.50;1160.00;3.00;0
2;bunker;3205.00;9.70;1169.00;4.21;0
2;anti_air_building;3208.00;9.70;1162.00;0.94;0
2;anti_air_building;3207.00;9.70;1170.00;5.07;0
2;anti_air_building;3207.00;9.70;1170.00;6.28;0
2;synthetic_refinery;3209.00;9.68;1172.00;4.12;0
2;fuel_silo;3214.00;9.70;1159.00;5.67;0
2;radar_station;3211.00;9.70;1164.00;1.66;0
2;rocket_site;3214.00;9.60;1163.00;4.72;0
2;nuclear_reactor;3214.00;9.60;1163.00;1.46;0
3;arms_factory;3199.00;9.70;1157.00;5.60;0
3;arms_factory;3197.00;9.70;1163.00;1.99;0
3;arms_factory;3202.00;9.65;1156.00;5.00;0
3;arms_factory;3196.00;9.70;1163.00;6.21;0
3;arms_factory;3201.00;9.70;1163.00;4.05;0
3;arms_factory;3194.00;9.70;1163.00;0.43;0
3;industrial_complex;3200.00;9.65;1161.00;3.45;0
3;industrial_complex;3202.00;9.70;1159.00;6.11;0
3;industrial_complex;3199.00;9.68;1161.00;2.49;0
3;industrial_complex;3204.00;9.65;1158.00;5.51;0
3;industrial_complex;3203.00;9.68;1153.00;0.43;0
3;industrial_complex;3201.00;9.70;1166.00;4.56;0
3;air_base;3205.00;9.68;1152.00;0.94;0
3;bunker;3202.00;9.65;1156.00;2.50;0
3;bunker;3198.00;9.70;1165.00;5.16;0
3;bunker;3202.00;9.70;1159.00;3.00;0
3;bunker;3200.00;9.65;1160.00;4.21;0
3;bunker;3197.00;9.70;1164.00;0.94;0
3;bunker;3203.00;9.50;1151.00;5.07;0
3;anti_air_building;3198.00;9.70;1163.00;6.28;0
3;anti_air_building;3196.00;9.70;1162.00;4.12;0
3;anti_air_building;3201.00;9.65;1160.00;5.67;0
3;synthetic_refinery;3203.00;9.65;1158.00;3.51;0
3;fuel_silo;3200.00;9.65;1160.00;4.72;0
3;radar_station;3201.00;9.70;1159.00;0.89;0
3;rocket_site;3203.00;9.60;1152.00;4.12;0
3;nuclear_reactor;3204.00;9.68;1157.00;0.50;0
4;arms_factory;3191.00;9.80;1174.00;5.00;0
4;arms_factory;3192.00;9.80;1173.00;6.21;0
4;arms_factory;3190.00;9.80;1174.00;4.05;0
4;arms_factory;3192.00;9.80;1174.00;0.43;0
4;arms_factory;3192.00;9.80;1173.00;3.45;0
4;arms_factory;3191.00;9.80;1174.00;6.11;0
4;industrial_complex;3193.00;9.80;1174.00;2.49;0
4;industrial_complex;3196.00;9.70;1175.00;5.51;0
4;industrial_complex;3191.00;9.80;1174.00;0.43;0
4;industrial_complex;3194.00;9.75;1174.00;4.56;0
4;industrial_complex;3195.00;9.70;1176.00;0.94;0
4;industrial_complex;3192.00;9.80;1174.00;2.50;0
4;air_base;3189.00;9.80;1168.00;5.16;0
4;bunker;3196.00;9.70;1176.00;3.00;0
4;bunker;3185.00;9.90;1171.00;4.21;0
4;bunker;3200.00;9.70;1171.00;0.94;0
4;anti_air_building;3182.00;9.85;1168.00;5.07;0
4;anti_air_building;3188.00;9.80;1168.00;6.28;0
4;anti_air_building;3190.00;9.80;1168.00;4.12;0
4;synthetic_refinery;3182.00;9.85;1168.00;5.67;0
4;fuel_silo;3189.00;9.80;1168.00;3.51;0
4;radar_station;3193.00;9.80;1172.00;5.70;0
4;rocket_site;3189.00;9.80;1169.00;1.46;0
4;nuclear_reactor;3189.00;9.80;1168.00;4.12;0
5;arms_factory;3198.00;9.70;1180.00;4.05;0
5;arms_factory;3201.00;9.65;1180.00;0.43;0
5;arms_factory;3203.00;9.63;1183.00;3.45;0
5;arms_factory;3200.00;9.70;1184.00;6.11;0
5;arms_factory;3203.00;9.70;1184.00;2.49;0
5;arms_factory;3201.00;9.70;1185.00;5.51;0
5;industrial_complex;3201.00;9.65;1180.00;0.43;0
5;industrial_complex;3200.00;9.70;1181.00;4.56;0
5;industrial_complex;3197.00;9.70;1182.00;0.94;0
5;industrial_complex;3203.00;9.70;1184.00;2.50;0
5;industrial_complex;3198.00;9.70;1183.00;5.16;0
5;industrial_complex;3200.00;9.70;1177.00;3.00;0
5;air_base;3200.00;9.70;1181.00;4.21;0
